case,earthquake,site,liquefied_raw,data_class,crit_depth_m,water_depth_ft,sigma_v_psf,sigma_eff_psf,rd,amax_g,Mw,CSR_cetin,FC,N1_60,N1_60cs,sigma_eff_kpa,sigma_v_kpa,y,CSR_mine,CRR_BI2014,FS_BI2014,pred_liq,score_liq
62.0,1978 Miyagiken-Oki M=7.4,Kitawabuchi-3,No,B,4.274,10.0,1582.6771653543308,1331.6850393700788,0.9909899339827916,0.28,7.7,0.2143539282713186,0.0,17.962388503752038,18.555159691395538,63.76142445829607,75.77899243228347,0.0,0.2143539282713186,0.19488156541336152,0.9091578912735859,1,1.0999189575302026
63.0,1978 Miyagiken-Oki M=7.4,Nakajima-2,No,B,4.572,8.0,1755.0,1318.2,0.9672278741913661,0.24,7.7,0.2008857892551299,26.0,14.929640070565762,17.880384765578768,63.11575728198,84.0298543695,0.0,0.20088578925512987,0.18798152262903622,0.9357631683458458,1,1.0686464629375252
64.0,1978 Miyagiken-Oki M=7.4,Nakamura 1,No,B,2.9999999999999996,2.952755905511811,1186.0236220472439,756.1023622047244,0.9919211248233346,0.32,7.7,0.323633312582297,4.0,24.90931437648266,25.56008514607441,36.20237685726378,56.787118085137784,0.0,0.323633312582297,0.31811908356176677,0.9829614912737761,1,1.0173338517098411
72.0,1978 Miyagiken-Oki M=7.4,Yuriage Br-5,No,B,7.499999999999999,4.2650918635170605,3054.4619422572177,1785.1706036745406,0.9770992558026345,0.24,7.7,0.260806416812011,17.0,24.587158162629407,26.79063390730368,85.4744306846063,146.24842859547243,0.0,0.260806416812011,0.33134595245942056,1.2704670249668526,0,0.7871121251856896
75.0,1978 Miyagiken-Oki M=7.4,Yuriagekami-3,No,B,5.999999999999999,7.0538057742782145,2354.822834645669,1566.6338582677163,0.9700039503676892,0.24,7.7,0.22745151372478023,0.0,26.03347738008201,26.693633737694274,75.01083473536416,112.74952698646652,0.0,0.2274515137247802,0.33566255375132703,1.4757543190391065,0,0.6776195651936971
76.0,1979 Imperial Valley ML=6.6,Heber Road A1,No,A,3.4000000000000004,5.905511811023622,1246.7191601049867,919.1601049868766,0.82,0.47,6.53,0.33978369503141054,13.0,46.51243031767443,48.67337935450961,44.00962379732283,59.69323616141732,0.0,0.3397836950314106,391.59009841867163,1152.4687739429992,0,0.0008677024684830721
78.0,1979 Imperial Valley ML=6.6,Heber Road A3,No,A,3.35,5.905511811023622,1200.7874015748032,883.4645669291339,0.75,0.47,6.53,0.31142212566844923,25.25,18.646848603882333,21.66920146588596,42.300512193543305,57.49401167125985,0.0,0.3114221256684492,0.30228975688920273,0.9706752731211875,1,1.0302106458162053
79.0,1979 Imperial Valley ML=6.6,Kornbloom B,No,A,4.038600000000001,9.0,1410.0,1144.8,0.83,0.13,6.53,0.08638220649895179,83.0,7.094447335107455,10.60869387187321,54.81332038872,67.511165049,0.0,0.08638220649895179,0.1390122517913215,1.6092695177103211,0,0.6213999513411566
82.0,1979 Imperial Valley ML=6.6,Radio Tower B2,No,B,2.49936,6.561679790026246,852.766404199475,750.5352230971129,0.99,0.18,6.53,0.13160732442485837,18.0,16.578089583290453,18.670459033495145,35.93582079545902,40.83067621429291,0.0,0.13160732442485837,0.2434178737080562,1.8495769500050616,0,0.5406641772851155
84.0,1980 Mid-Chiba M=6.1,Owi-1,No,A,5.499999999999999,3.280839895013123,2165.354330708661,1244.0944881889761,0.8073673104195165,0.07858116822750856,6.1,0.07177589320514086,30.0,8.892013279426314,11.994271395947731,59.56756619055117,103.67772596456692,0.0,0.07177589320514084,0.15758658483496812,2.1955363813387025,0,0.45546956474948586
85.0,1980 Mid-Chiba M=6.1,Owi-2,No,B,14.5,3.280839895013123,5708.661417322834,2944.8818897637793,0.4913743672019736,0.07858116822750856,6.1,0.04865312490990144,27.0,3.7247952168743366,6.28386677594733,141.001707311811,273.3321866338582,0.0,0.04865312490990144,0.09786521686823418,2.0114888211079234,0,0.4971441996129028
88.0,1981 Westmorland ML=5.6,Radio Tower B2,No,B,2.49936,6.561679790026246,852.766404199475,750.5352230971129,0.98,0.16,5.9,0.11580262889908977,18.0,16.578089583290453,18.670459033495145,35.93582079545902,40.83067621429291,0.0,0.11580262889908975,0.27008167611908407,2.3322585910759663,0,0.428768921176386
89.0,1981 Westmorland ML=5.6,River Park A,No,B,1.0524,1.0,369.8031496062992,216.7511811023622,0.99,0.17,5.9,0.1866408078859609,91.0,3.9806130189093385,7.312878684807904,10.37810266806189,17.70627054518504,0.0,0.18664080788596088,0.1205212284206358,0.6457388916483648,1,1.5486135540749602
90.0,1981 WestMorland ML=5.6,River Park C,No,A,4.2672,1.0,1595.0,783.8000000000001,0.97,0.17,5.9,0.21811696223526406,13.181818181818182,19.91023883219167,21.515873146196117,37.52854692582,76.3690129455,0.0,0.2181169622352641,0.3385663213967918,1.5522237148691325,0,0.6442370326008773
92.0,1981Westmorland ML=5.6,McKim Ranch A,No,A,2.7432000000000003,5.0,1030.0,780.4,0.93,0.09,5.9,0.07180567657611481,19.75,7.948480628063765,9.959684378161528,37.365754045559996,49.316666667,0.0,0.07180567657611482,0.1445305726555375,2.0128014879482894,0,0.49681998249083714
93.0,1983 Nihonkai-Chubu M=7.1,Arayamotomachi,No,B,3.2500000000000004,3.280839895013123,1177.0013123359581,716.3713910761155,0.9348548998115003,0.15,7.1,0.149757140107484,5.0,7.888457144880974,8.397121517784523,34.30004767327756,56.35512756028544,0.0,0.14975714010748403,0.1199128085906008,0.8007151345474195,1,1.2488836002397037
94.0,1983 Nihonkai-Chubu M=7.1,Arayamotomachi Coarse Sand,No,B,9.25,3.280839895013123,3576.1154855643044,1887.1391076115485,0.6976862104203739,0.15,7.1,0.12890577540407727,0.0,16.878014485944014,17.461732282078717,90.3567090527559,171.2253353051181,0.0,0.12890577540407727,0.19082583025630478,1.480351284945368,0,0.675515338939909
96.0,1983 Nihonkai-Chubu M=7.7,Akita Station,No,B,2.9999999999999996,5.741469816272965,1181.1023622047242,925.1968503937006,0.999064072607002,0.204,7.7,0.16911816514172995,2.6666666666666665,16.04500003773038,16.621763032469705,44.298664730314954,56.551486889763765,0.0,0.16911816514172992,0.18250272454541858,1.079143239240277,0,0.9266610433513957
101.0,1983 Nihonkai-Chubu M=7.7,Hakodate,No,A,5.25,5.2493438320209975,2066.9291338582675,1319.6850393700788,0.9170543381844595,0.051,7.7,0.047613915388358546,66.0,5.2231858774809785,8.628070850624795,63.18686135149607,98.96510205708661,0.0,0.047613915388358546,0.11201633392104127,2.3525965677762537,0,0.425062254063063
109.0,1983 Nihonkai-Chubu M=7.7,Ohama No. Rvt. (1),No,B,5.5470165584878455,4.757217847769029,2251.07306368432,1412.3137682458632,0.972801054587509,0.174,7.7,0.17536585458427112,3.0,23.95102970607684,24.593799798636883,67.62194887164652,107.78196109202143,0.0,0.1753658545842711,0.2853495257741688,1.6271669673131584,0,0.614565081573183
111.0,1987 Elmore Ranch Mw=6.2,Radio Tower B1,No,B,4.25,6.561679790026246,1505.0853018372704,1044.4553805774278,0.97,0.09,6.2,0.08177090859117324,43.5,6.184651436915766,9.645727049010592,50.00879403154528,72.06387391855316,0.0,0.08177090859117322,0.13455116724183014,1.6454649894443543,0,0.6077309492544616
112.0,1987 Elmore Ranch Mw=6.2,Wildlife B,No,A,4.7244,3.0,1800.0,1020.0,0.75,0.13,6.2,0.11183823529411765,26.2,11.28066816319271,14.094473729768104,48.837864078,86.18446602,0.0,0.11183823529411764,0.1839642550551191,1.6449137861601706,0,0.607934597189051
118.0,1987 Superstition Hills Mw=6.6,Radio Tower B1,No,B,4.25,6.561679790026246,1505.0853018372704,1044.4553805774278,0.94,0.2,6.54,0.1760931364850008,43.5,6.184651436915766,9.645727049010592,50.00879403154528,72.06387391855316,0.0,0.1760931364850008,0.1311722061549217,0.7449024350025967,1,1.3424576870882614
113.0,1987 Superstition Hills Mw=6.7,Heber Road A1,No,A,3.4000000000000004,5.905511811023622,1246.7191601049867,919.1601049868766,0.96,0.156,6.54,0.13203426613363792,13.0,46.51243031767443,48.67337935450961,44.00962379732283,59.69323616141732,0.0,0.13203426613363792,390.21071411652036,2955.3745822434475,0,0.0003383665833793875
114.0,1987 Superstition Hills Mw=6.7,Heber Road A2,No,A,3.22,5.905511811023622,1103.0183727034118,812.3097112860892,0.95,0.15,6.54,0.1257735508417073,20.857142857142858,3.5008457200782694,5.4698951432307865,38.8935992833622,52.812805256496056,0.0,0.1257735508417073,0.09957962509106538,0.7917374076238941,1,1.2630450328236085
115.0,1987 Superstition Hills Mw=6.7,Heber Road A3,No,A,3.35,5.905511811023622,1200.7874015748032,883.4645669291339,0.95,0.13,6.54,0.10910817736185384,25.25,18.646848603882333,21.66920146588596,42.300512193543305,57.49401167125985,0.0,0.10910817736185383,0.30169393463060684,2.7650900411437394,0,0.3616518757509844
116.0,1987 Superstition Hills Mw=6.7,Kornbloom B,No,A,4.038600000000001,9.0,1410.0,1144.8,0.94,0.174,6.54,0.13094229559748427,83.0,7.094447335107455,10.60869387187321,54.81332038872,67.511165049,0.0,0.13094229559748427,0.13890123495155685,1.0607820362225686,0,0.942700730077394
117.0,1987 Superstition Hills Mw=6.7,McKim Ranch A,No,B,2.7432000000000003,5.0,1030.0,780.4,0.95,0.16,6.54,0.1303997949769349,19.75,7.948480628063765,9.959684378161528,37.365754045559996,49.316666667,0.0,0.13039979497693494,0.13739009429140805,1.0536066741186947,0,0.9491207910546554
119.0,1987 Superstition Hills Mw=6.7,Radio Tower B2,No,B,2.49936,6.561679790026246,852.766404199475,750.5352230971129,0.99,0.18,6.54,0.13160732442485837,18.0,16.578089583290453,18.670459033495145,35.93582079545902,40.83067621429291,0.0,0.13160732442485837,0.2430275820255337,1.8466113727909657,0,0.5415324603403701
120.0,1987 Superstition Hills Mw=6.7,River Park A,No,B,1.0524,1.0,369.8031496062992,216.7511811023622,0.99,0.19,6.54,0.2085985499901916,91.0,3.9806130189093385,7.312878684807904,10.37810266806189,17.70627054518504,0.0,0.2085985499901916,0.11588723855577694,0.555551505804935,1,1.800013121287659
121.0,1987 Superstition Hills Mw=6.7,River Park C,No,A,4.2672,1.0,1595.0,783.8000000000001,0.93,0.19,6.54,0.23372508930849706,13.181818181818182,19.91023883219167,21.515873146196117,37.52854692582,76.3690129455,0.0,0.23372508930849709,0.29815306571797856,1.275657083285749,0,0.7839097302107784
123.0,1989 Loma Prieta Mw=7,Alameda BF Dike,No,B,6.499999999999999,9.84251968503937,2616.4698162729655,1899.9343832020995,0.9867643346095457,0.24,6.93,0.21198989961798234,7.0,43.82605438951404,44.95824252233648,90.96935016072834,125.27725220718503,0.0,0.21198989961798234,39.13256271495626,184.59635475782255,0,0.005417225065532469
141.0,1989 Loma Prieta Mw=7,General Fish,No,B,2.02692,5.483689538807648,748.9946569178853,676.2168841394825,0.9929317182976176,0.25,6.93,0.1787168325489028,5.0,15.127634345997997,15.696738294478747,32.37743948514973,35.86205808794502,0.0,0.17871683254890278,0.19053542465130846,1.0661302683907612,0,0.9379716809929995
125.0,1989 Loma Prieta Mw=7,Hall Avenue,No,A,4.625,11.48293963254593,1572.752624671916,1342.4376640419948,0.72,0.14,6.93,0.07676092136616362,30.0,5.104346769556681,8.016866508421717,64.27626291144193,75.30380285494587,0.0,0.07676092136616362,0.1121963414720413,1.4616335952618944,0,0.684165992928495
145.0,1989 Loma Prieta Mw=7,MBARI N0.4-B4B5EB2EB3,No,B,5.05,6.414041994750656,2038.9599737532808,1405.3379265091862,0.9751543261490054,0.25,6.93,0.22990830019134284,5.0,25.84210724913158,26.50066586584436,67.287943763249,97.62593143004429,0.0,0.22990830019134287,0.4111834092820663,1.7884670059317387,0,0.5591380756163458
126.0,1989 Loma Prieta Mw=7,MBARI NO:3 EB-1,No,B,2.5,6.561679790026246,926.8372703412074,824.4750656167979,0.99,0.24,6.93,0.17361440509351372,1.0,22.88965641162759,23.523565144717722,39.47607959832677,44.3772084621063,0.0,0.17361440509351372,0.32217019693579396,1.8556651261873334,0,0.5388903341922522
127.0,1989 Loma Prieta Mw=7,MBARI NO:3 EB-5,No,A,4.1000000000000005,5.905511811023622,1592.8477690288714,1121.981627296588,0.99,0.27,6.93,0.24666120094742386,1.0,17.79447351369473,18.385842786389862,53.72077079600394,76.26596356938977,0.0,0.24666120094742383,0.22033009552565952,0.8932499099143815,1,1.1195075296406698
128.0,1989 Loma Prieta Mw=7,Miller Farm CMF10,No,B,8.5,9.84251968503937,3338.2545931758523,2212.270341207349,0.88,0.41,6.93,0.3538841761827079,20.0,20.10683732491609,22.54953771522229,105.9240766937992,159.83649419537397,0.0,0.353884176182708,0.26952750082092164,0.7616263143728882,1,1.312979844746285
147.0,1990 Luzon Mw=7.6,Cereenan St. B-12,No,B,4.95,7.545931758530183,1916.8307086614168,1374.311023622047,0.992877629082845,0.25,7.7,0.2250338338314199,19.0,25.807725831611922,28.309157789074707,65.80236762014763,91.7783505981791,0.0,0.2250338338314199,0.40385600162991464,1.7946456972885962,0,0.5572130485202899
151.0,1993 Kushiro-Oki Mw=8,Kushiro Port Site D,No,B,10.75,5.2493438320209975,4382.381889763779,2509.1535433070867,0.8772293373583667,0.39974992182613367,7.6,0.39810522146676264,0.0,29.833187616650935,30.525067589756286,120.13892127339567,209.82957948056102,0.0,0.39810522146676264,0.48446926644896576,1.2169377348631776,0,0.8217347291909161
156.0,1995 Hyogoken-Nambu ML=7.2,Ashiyama A (Marine Sand),No,B,7.95,11.48293963254593,3088.0905511811025,2177.066929133858,0.8607563038536286,0.4,6.9,0.3174474229705672,2.0,30.588368046786623,31.28655298845588,104.23852820955707,147.8585750971949,0.0,0.3174474229705672,0.7076234534654272,2.2291044193829728,0,0.4486106578519121
155.0,1995 Hyogoken-Nambu ML=7.2,Ashiyama A (Mountain Sand 1),No,B,5.2,11.48293963254593,1960.3018372703411,1612.270341207349,0.9388081387435052,0.4,6.9,0.29678044107647944,18.0,21.45597187944246,23.69495214728788,77.1959213537992,93.85975949064961,0.0,0.2967804410764795,0.3115233568648042,1.0496761704876825,0,0.9526747659093731
159.0,1995 Hyogoken-Nambu ML=7.2,Kobe No 1,No,B,6.000000000000001,7.70997375328084,2541.8307086614172,1794.5866141732283,0.991740170529397,0.4,6.9,0.3652190739329587,3.5,53.19278646531206,54.079694713156826,85.92527170508858,121.70351241067912,0.0,0.3652190739329587,22311.496799378037,61090.72168414084,0,1.6369097834043105e-05
168.0,1995 Hyogoken-Nambu ML=7.2,Kobe No 10,No,B,7.499999999999999,14.632545931758528,3002.62467191601,2380.262467191601,0.9245908269847763,0.6,6.9,0.45487323942255614,8.75,26.20610634019456,27.363902191454823,113.96758317908662,143.76644667086612,0.0,0.4548732394225562,0.4152583567499437,0.9129100610031445,1,1.0953981588297508
170.0,1995 Hyogoken-Nambu ML=7.2,Kobe No 12,No,B,5.299999999999999,10.498687664041995,1911.0892388451439,1481.1679790026246,0.944788765598545,0.5,6.9,0.39618199439014423,14.0,26.23747522173717,28.09068189655082,70.91870630903543,91.50344753690942,0.0,0.39618199439014423,0.4913885066624641,1.240310043415462,0,0.8062500221688794
172.0,1995 Hyogoken-Nambu ML=7.2,Kobe No 14,No,B,4.799999999999999,10.170603674540683,1866.797900262467,1518.766404199475,0.9002506617522648,0.5,6.9,0.35962769727930866,18.5,21.016193471091444,23.303782379295765,72.71892864169291,89.3827667785433,0.0,0.35962769727930866,0.3041870485167608,0.8458387683096353,1,1.1822584131470444
174.0,1995 Hyogoken-Nambu ML=7.2,Kobe No 16,No,B,4.5,8.038057742782152,1724.9015748031497,1305.216535433071,0.9488348552870025,0.6,6.9,0.48903167386870067,5.0,24.59461105011795,25.242754375326207,62.49410563709646,82.58873397859253,0.0,0.4890316738687008,0.36949217520654315,0.7555587806481171,1,1.323523762297093
176.0,1995 Hyogoken-Nambu ML=7.2,Kobe No 18,No,B,10.5,25.098425196850393,4399.606299212598,3816.141732283464,0.9405637544611719,0.7,6.9,0.49338842257579035,0.0,36.693977653916946,37.443138064626815,182.71785414082674,210.65428866437006,0.0,0.49338842257579035,2.034472457038918,4.123470199032485,0,0.24251418143743012
177.0,1995 Hyogoken-Nambu ML=7.2,Kobe No 19,No,B,7.499999999999999,20.01312335958005,2975.7217847769025,2689.107611548556,0.9526361525001066,0.6,6.9,0.4111268193644316,10.0,20.812941510067557,22.046082171478968,128.7551686509055,142.47832946948816,0.0,0.4111268193644316,0.2537241149716331,0.6171431855597984,1,1.6203695080792633
160.0,1995 Hyogoken-Nambu ML=7.2,Kobe No 2,No,B,8.5,9.481627296587927,3622.5393700787404,2474.035433070866,0.980068234543748,0.4,6.9,0.3731099751282807,14.833333333333334,39.60880344140785,41.90350872920647,118.45745706320669,173.448122914813,0.0,0.3731099751282807,9.717193999203369,26.043779708281598,0,0.038396884446154814
178.0,1995 Hyogoken-Nambu ML=7.2,Kobe No 20,No,B,5.999999999999999,6.561679790026246,2493.4383202099734,1674.5406824146978,0.9949823086390589,0.55,6.9,0.5296565306763957,0.0,65.46861626391923,66.45801488080362,80.17744141259841,119.38647232283463,0.0,0.5296565306763957,543906047967.4893,1026903316518.9076,0,9.738015097564326e-13
179.0,1995 Hyogoken-Nambu ML=7.2,Kobe No 21,No,B,3.5000000000000004,5.413385826771653,1300.0328083989502,921.2926509186352,0.9908199276443929,0.6,6.9,0.5452755762556368,0.0,36.79695213321264,37.546972273371175,44.11173064865158,62.24590744463583,0.0,0.5452755762556368,2.783809025170604,5.105324988672324,0,0.19587391639490068
180.0,1995 Hyogoken-Nambu ML=7.2,Kobe No 22,No,B,5.999999999999999,7.874015748031495,2421.2598425196848,1684.2519685039367,0.961721608379392,0.6,6.9,0.5391980546278569,6.0,38.895491283537844,39.81654018623381,80.64242030480314,115.93054812401573,0.0,0.539198054627857,5.227289116257789,9.694562269638665,0,0.10315060878321347
181.0,1995 Hyogoken-Nambu ML=7.2,Kobe No 23,No,B,5.0,9.84251968503937,2001.3123359580054,1591.8635170603675,0.9735742211054855,0.6,6.9,0.4773563627390664,10.0,23.25633602434935,24.53027627480468,76.21883733031497,95.82335278543307,0.0,0.47735636273906645,0.33559644906769376,0.7030312681746702,1,1.4224118403671726
183.0,1995 Hyogoken-Nambu ML=7.2,Kobe No 25,No,B,3.5000000000000004,7.0538057742782145,1329.5603674540682,1053.1824146981626,0.9892741623562286,0.7,6.9,0.5682409464009285,2.5,38.97972253545682,39.747966530762014,50.42664668467519,63.65969461687992,0.0,0.5682409464009285,5.270255456346378,9.274684426961187,0,0.10782038007600933
184.0,1995 Hyogoken-Nambu ML=7.2,Kobe No 26,No,B,3.5000000000000004,2.952755905511811,1361.548556430446,829.265091863517,0.9908199276443929,0.6,6.9,0.6344524659330788,0.0,41.230156823746334,42.01718959703967,39.70542729515748,65.19129738681102,0.0,0.6344524659330788,11.705885344526246,18.45037409904396,0,0.05419944303740795
185.0,1995 Hyogoken-Nambu ML=7.2,Kobe No 27,No,B,2.5,3.4448818897637796,939.1404199475065,642.2900262467192,0.9980301474970119,0.6,6.9,0.5691249455544652,10.0,50.368308799310974,52.094962412640335,30.753012745580712,44.96628645054134,0.0,0.5691249455544651,4141.378695474723,7276.747799975661,0,0.00013742402890524043
161.0,1995 Hyogoken-Nambu ML=7.2,Kobe No 3,No,B,5.499999999999999,8.202099737532809,2148.9501312335956,1534.776902887139,0.9931848945283998,0.4,6.9,0.36156346203118106,3.25,52.77240563242876,53.65580413898464,73.48551546397637,102.89228864665353,0.0,0.361563462031181,15787.361409970732,43664.15046830489,0,2.2902083042377843e-05
188.0,1995 Hyogoken-Nambu ML=7.2,Kobe No 30,No,B,8.5,4.921259842519685,3362.8608923884512,1929.790026246719,0.8995494601322523,0.6,6.9,0.6113480052496904,10.0,38.986874020552456,40.52348142603885,92.3988460793307,161.01465017224407,0.0,0.6113480052496905,6.35533527883542,10.395609741524774,0,0.09619445370342704
189.0,1995 Hyogoken-Nambu ML=7.2,Kobe No 31,No,B,4.0,3.9370078740157477,1541.994750656168,968.766404199475,0.9884477175739842,0.6,6.9,0.6135954572992119,0.0,57.01328057522404,57.93208596221642,46.38478624669291,73.83110788385827,0.0,0.6135954572992119,1346995.4426810432,2195250.024519328,0,4.5552897794362175e-07
190.0,1995 Hyogoken-Nambu ML=7.2,Kobe No 32,No,B,3.5000000000000004,4.593175853018372,1320.5380577427823,890.6167979002626,0.9836820874145454,0.5,6.9,0.4740216350840463,6.25,30.509749807683082,31.38166050944628,42.642962864153546,63.227704092027565,0.0,0.4740216350840463,0.7949883826746377,1.6771141311591873,0,0.5962623422109146
191.0,1995 Hyogoken-Nambu ML=7.2,Kobe No 33,No,B,7.999999999999999,6.561679790026246,3116.7979002624666,1888.4514435695537,0.9009621289985834,0.5,6.9,0.48327320592132134,50.0,27.819726550041683,32.54521426970518,90.41954403818897,149.2330904035433,0.0,0.48327320592132134,0.9004854258852316,1.8633050929619177,0,0.5366807635406587
194.0,1995 Hyogoken-Nambu ML=7.2,Kobe No 36,No,B,3.5000000000000004,3.0839895013123355,1358.2677165354332,834.1732283464569,0.9721333042272315,0.6,6.9,0.6173330945996507,2.5,33.710800728087314,34.43505472439956,39.94043014067717,65.03420992322836,0.0,0.6173330945996508,1.367207478668673,2.2146997959915407,0,0.45152846530709645
197.0,1995 Hyogoken-Nambu ML=7.2,Kobe No 39,No,B,4.5,8.530183727034121,1865.1574803149606,1476.181102362205,0.9985363160555858,0.6,6.9,0.4920444488471,0.0,61.93443197425781,62.89432384023055,70.67993336438977,89.30422304675197,0.0,0.4920444488471,1192894262.566943,2424362809.827427,0,4.1247951665748535e-10
162.0,1995 Hyogoken-Nambu ML=7.2,Kobe No 4,No,B,4.25,6.725721784776902,1642.0603674540685,1191.6666666666667,0.9871383793198998,0.4,6.9,0.35365981306342875,1.3333333333333333,40.38128033958063,41.16122588003035,57.0573085225,78.62227552312993,0.0,0.3536598130634287,8.508213516840796,24.057620353135373,0,0.041566870925771854
198.0,1995 Hyogoken-Nambu ML=7.2,Kobe No 40,No,B,3.5000000000000004,9.186351706036744,1389.4356955380579,1246.1286089238845,0.9952572983920591,0.6,6.9,0.4327883515584342,0.0,42.782067725577704,43.58205733548858,59.66496041797244,66.52654082726379,0.0,0.43278835155843415,22.300500090287258,51.527496084367904,0,0.019407114181575258
164.0,1995 Hyogoken-Nambu ML=7.2,Kobe No 6,No,B,5.799999999999999,7.545931758530183,2340.879265091863,1624.343832020997,0.8866791256764153,0.4,6.9,0.33223155848158314,24.666666666666668,21.917024394292397,25.004246529661653,77.77400321978345,112.08190526624014,0.0,0.33223155848158314,0.34931275276127555,1.0514135212132152,0,0.9511005706357194
204.0,1995 Hyogoken-Nambu ML=7.2,Port Island Improved Site (Ikegaya),No,B,8.5,16.404199475065617,3239.8293963254596,2523.293963254593,0.8730373746264181,0.4,6.9,0.29144759580721996,20.0,22.562806568548673,25.087526080416318,120.815968241437,155.1238702878937,0.0,0.2914475958072199,0.3277712853355452,1.124631975184835,0,0.8891797690845918
205.0,1995 Hyogoken-Nambu ML=7.2,Port Island Improved Site (Tanahashi),No,B,10.0,16.404199475065617,3854.9868766404197,2831.3648293963256,0.8224218248268648,0.4,6.9,0.29113542002851356,20.0,19.14368274712003,21.554217794719467,135.5664810718504,184.57776970964565,0.0,0.2911354200285135,0.24307111407138932,0.83490739136991,1,1.1977376297498183
206.0,1995 Hyogoken-Nambu ML=7.2,Port Island Improved Site (Watanabe),No,B,9.5,16.404199475065617,3723.7532808398946,2802.49343832021,0.961626780599611,0.4,6.9,0.3322126702820712,20.0,32.77490251540253,35.64066340677185,134.18411139232282,178.29427116633858,0.0,0.33221267028207113,1.4762159088477242,4.443587017901263,0,0.22504341559452726
,,,,,,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,0,
